time,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post
2011-06-27,168908174,107.9398,109.2498,107.7271,108.833,0.9601,0.89,0.0,0.0,,
2011-06-28,165556257,109.2668,110.2706,109.1137,110.2536,1.4256,1.31,0.0,0.0,,
2011-06-29,244295405,110.7555,111.3765,110.2706,111.1978,0.9481,0.86,0.0,0.0,,
2011-06-30,223496512,111.5551,112.4398,111.1808,112.2611,1.0675,0.96,0.0,0.0,,
2011-07-01,202385636,112.3632,114.073,112.0995,113.9199,1.6614,1.48,0.0,,,
2011-07-04,285890054,109.0882,109.9899,93.2064,93.2064,,-18.182512449536908,,0.0,,
2011-07-05,165935968,113.8008,114.056,113.4691,113.8263,-0.0911,-0.08,0.0,0.0,,
2011-07-06,143332679,113.5541,114.1071,113.2309,113.9624,0.1366,0.12,0.0,0.0,,
2011-07-07,170464164,114.9747,115.4341,114.7365,115.1449,1.1852,1.04,0.0,0.0,,
2011-07-08,194171492,113.8434,115.1449,113.4691,114.3282,-0.8175,-0.71,0.0,0.0,,
2011-07-11,195918544,112.9246,113.2904,111.9974,112.2611,-2.0694,-1.81,0.0,0.0,,
2011-07-12,214675640,112.023,112.9502,111.7422,111.7763,-0.4827,-0.43,0.0,0.0,,
2011-07-13,204062545,112.3632,113.3245,111.8783,112.1506,0.3689,0.33,0.0,0.0,,
2011-07-14,226111747,112.4313,112.9502,111.1638,111.3765,-0.7738,-0.69,0.0,0.0,,
2011-07-15,220124620,111.9974,112.1761,111.2403,112.023,0.646,0.58,0.0,0.0,,
2011-07-18,196872076,111.5041,111.6742,110.2706,111.1042,-0.9186,-0.82,0.0,,,
2011-07-19,166554896,111.7252,113.0437,111.6997,112.9076,1.7999,1.62,0.0,,,
2011-07-20,137145310,113.1969,113.2649,112.6439,112.8396,-0.0677,-0.06,0.0,,,
2011-07-21,245270290,113.4776,114.6855,112.8566,114.4048,1.5684,1.39,0.0,,,
2011-07-22,126019327,114.4303,114.6004,113.7838,114.4814,0.0801,0.07,0.0,,,
2011-07-25,136653703,113.3925,114.4048,113.2734,113.8434,-0.6411,-0.56,0.0,,,
2011-07-26,131278113,113.7668,113.9539,113.1628,113.418,-0.4212,-0.37,0.0,,,
2011-07-27,249020022,112.7885,112.8226,110.9511,111.0957,-2.3251,-2.05,0.0,,,
2011-07-28,196051021,111.0957,112.091,110.5938,110.7725,-0.3222,-0.29,0.0,0.0,,
2011-07-29,196051021,111.0957,112.091,110.5938,110.7725,-0.7584,-0.68,0.0,0.0,,
2011-08-01,304469135,111.2999,111.402,108.4842,109.5475,-0.4731,-0.43,0.0,0.0,,
2011-08-02,304469135,111.2999,111.402,108.4842,109.5475,-2.8666,-2.55,0.0,0.0,,
2011-08-03,304469135,111.2999,111.402,108.4842,109.5475,0.5884,0.54,0.0,0.0,,
2011-08-04,520417050,105.8387,106.0088,102.1298,102.2999,-5.0227,-4.68,0.0,0.0,,
2011-08-05,655072731,103.5759,103.8396,99.4077,102.1468,-0.1535,-0.15,0.0,0.0,,
2011-08-08,701531320,99.4502,102.1809,95.2905,95.4947,-6.6496,-6.51,0.0,0.0,,
2011-08-09,709961653,97.0344,100.0712,93.8019,99.9351,4.4405,4.65,0.0,0.0,,
2011-08-10,661822001,98.0467,98.9143,95.231,95.5202,-4.4172,-4.42,0.0,0.0,,
2011-08-11,487587567,96.3454,101.1601,95.5457,99.8075,4.2888,4.49,0.0,0.0,,
2011-08-12,313700731,100.7177,101.4153,99.765,100.4795,0.6687,0.67,0.0,0.0,,
2011-08-15,258497039,101.3897,102.7083,101.2281,102.6062,2.1301,2.12,0.0,0.0,,
2011-08-16,293977068,101.6279,102.6657,100.6412,101.73,-0.8721,-0.85,0.0,0.0,,
2011-08-17,238118321,102.2914,103.0996,100.9899,101.7981,0.0712,0.07,0.0,0.0,,
2011-08-18,512345497,99.1015,101.8321,96.4559,97.4087,-4.3874,-4.31,0.0,0.0,,
2011-08-19,428153871,96.0902,98.5741,95.6989,95.8179,-1.5877,-1.63,0.0,0.0,,
2011-08-22,274799142,97.9701,98.0211,95.6223,95.8945,0.0767,0.08,0.0,0.0,,
2011-08-23,330800068,96.2518,99.161,95.7669,99.0504,3.155,3.29,0.0,0.0,,
2011-08-24,246327162,98.8378,100.5816,98.6081,100.4455,1.3966,1.41,0.0,0.0,,
2011-08-25,311865785,100.9984,101.5684,98.5656,98.9143,-1.5267,-1.52,0.0,0.0,,
2011-08-26,314454013,98.4124,100.8113,96.8472,100.3519,1.4343,1.45,0.0,0.0,,
2011-08-29,190777440,101.7045,103.2952,100.4285,103.2357,2.8802,2.87,0.0,0.0,,
2011-08-30,241099211,102.7848,104.1459,101.4493,103.5079,0.2684,0.26,0.0,0.0,,
2011-08-31,301731714,104.1714,105.0646,103.1846,103.9672,0.4555,0.44,0.0,0.0,,
2011-09-01,254482481,104.0268,104.971,102.7423,102.8784,-1.0917,-1.05,0.0,0.0,,
2011-09-02,255409105,100.7347,102.8188,99.8926,100.2499,-2.6233,-2.55,0.0,0.0,,
2011-09-06,285023057,97.3066,99.6629,97.2981,99.5183,-0.7318,-0.73,0.0,0.0,,
2011-09-07,209530396,101.024,102.368,100.6837,102.3255,2.8064,2.82,0.0,0.0,,
2011-09-08,249852046,101.713,102.8784,101.0325,101.2621,-1.0642,-1.04,0.0,0.0,,
2011-09-09,380070084,100.1053,101.2792,98.0637,98.6081,-2.653,-2.62,0.0,0.0,,
2011-09-12,305505294,97.3746,99.3227,97.0174,99.2461,0.6409,0.65,0.0,0.0,,
2011-09-13,141864485,99.5693,100.3434,98.8633,100.1308,0.9128,0.92,0.0,0.0,,
2011-09-14,319136883,100.6667,102.7593,99.2886,101.5429,1.3822,1.38,0.0,0.0,,
2011-09-15,326501412,102.6317,103.3292,101.5684,103.2952,1.7566,1.73,0.0,0.0,,
2011-09-16,283976168,103.7099,104.2914,102.8805,103.9066,0.0727,0.07,0.0,0.0,,
2011-09-19,240573406,102.205,103.4021,101.5124,102.872,-1.0391,-1.0,0.0,0.0,,
2011-09-20,218776985,103.308,104.3085,102.6154,102.7523,-0.1235,-0.12,0.0,0.0,,
2011-09-21,315953071,102.8036,103.1199,99.5629,99.7254,-3.0313,-2.95,0.0,0.0,,
2011-09-22,513442292,96.8353,97.6561,95.1679,96.5018,-3.221,-3.23,0.0,0.0,,
2011-09-23,307173149,95.8605,97.6134,95.7835,97.0832,0.579,0.6,0.0,0.0,,
2011-09-26,260422991,97.9981,99.5287,96.6044,99.3919,2.3105,2.38,0.0,0.0,,
2011-09-27,311473868,101.35,102.2307,99.9049,100.5035,1.1132,1.12,0.0,0.0,,
2011-09-28,286478953,100.7087,101.3158,98.306,98.4513,-2.04,-2.03,0.0,0.0,,
2011-09-29,297950967,100.0845,100.5804,97.4167,99.2294,0.768,0.78,0.0,0.0,,
2011-09-30,288436537,97.8613,98.7164,96.6813,96.7498,-2.4808,-2.5,0.0,0.0,,
2011-10-03,364710726,96.1854,97.4338,93.8939,93.9965,-2.7575,-2.85,0.0,0.0,,
2011-10-04,458641573,92.6455,96.2624,91.8588,96.0572,2.0586,2.19,0.0,0.0,,
2011-10-05,283758898,96.2966,98.0922,95.4073,97.8357,1.7771,1.85,0.0,0.0,,
2011-10-06,257638744,97.7844,99.751,97.0576,99.6056,1.7708,1.81,0.0,0.0,,
2011-10-07,312516811,100.1871,100.2555,98.3829,98.9387,-0.6674,-0.67,0.0,0.0,,
2011-10-10,230299020,100.6232,102.2905,100.6146,102.2478,3.3047,3.34,0.0,0.0,,
2011-10-11,208954093,101.6407,102.6411,101.5381,102.3504,0.1022,0.1,0.0,0.0,,
2011-10-12,281381479,103.1199,104.4367,102.8891,103.2482,0.9007,0.88,0.0,0.0,,
2011-10-13,212166976,102.6411,103.3508,101.8544,103.043,-0.2065,-0.2,0.0,0.0,,
2011-10-14,211303473,104.2401,104.83,103.6586,104.8044,1.762,1.71,0.0,0.0,,
2011-10-17,202017105,104.3085,104.7873,102.547,102.8036,-2.0018,-1.91,0.0,0.0,,
2011-10-18,318671998,102.7266,105.5996,101.9229,104.8129,2.0048,1.95,0.0,0.0,,
2011-10-19,226543479,104.6419,105.2405,103.214,103.5731,-1.2368,-1.18,0.0,0.0,,
2011-10-20,261941545,103.8296,104.4025,102.453,104.0263,0.4557,0.44,0.0,0.0,,
2011-10-21,278881788,105.249,106.1297,104.9327,106.0015,1.9765,1.9,0.0,0.0,,
2011-10-24,202872970,106.1725,107.5662,106.0784,107.3012,1.3038,1.23,0.0,0.0,,
2011-10-25,268432973,106.7881,106.8394,104.984,105.2148,-2.0815,-1.94,0.0,0.0,,
2011-10-26,288851012,106.3264,106.6855,104.4966,106.2836,1.0731,1.02,0.0,0.0,,
2011-10-27,389859886,109.131,110.6615,106.3007,109.986,2.7035,2.52,0.0,0.0,,
2011-10-28,225678627,109.4474,110.1742,109.2763,109.9604,1.0024,0.92,0.0,0.0,,
2011-10-31,227871431,108.7291,109.9775,107.1558,107.3097,-2.65,-2.41,0.0,0.0,,
2011-11-01,415418566,104.3427,105.6081,103.9066,104.317,-2.994,-2.79,0.0,0.0,,
2011-11-02,244851692,105.8818,106.3691,104.9925,106.0186,1.7004,1.63,0.0,0.0,,
2011-11-03,286491952,107.113,108.1648,105.6766,107.951,1.9296,1.82,0.0,0.0,,
2011-11-04,249169803,107.0788,107.4807,106.0357,107.2926,-0.6585,-0.61,0.0,0.0,,
2011-11-07,196617175,107.2157,108.0707,106.1981,107.9596,0.6652,0.62,0.0,,,
2011-11-08,213514532,108.5239,109.4645,107.4893,109.3447,1.3819,1.28,0.0,0.0,,
2011-11-09,314166460,106.7881,107.5662,105.0524,105.3089,-4.0348,-3.69,0.0,0.0,,
2011-11-10,224653338,106.7026,106.8309,105.1892,106.3007,0.9899,0.94,0.0,0.0,,
2011-11-11,188365588,107.5919,108.5837,107.5577,108.3016,1.9985,1.88,0.0,0.0,,
2011-11-14,151994944,107.8997,108.9771,106.8138,107.2755,-1.0289,-0.95,0.0,0.0,,
2011-11-15,180068982,107.0275,108.3785,106.6428,107.8056,0.5257,0.49,0.0,0.0,,
2011-11-16,226182169,106.7197,108.028,105.9416,106.0955,-1.7142,-1.59,0.0,0.0,,
2011-11-17,320225608,105.8989,106.1639,103.6586,104.4111,-1.687,-1.59,0.0,0.0,,
2011-11-18,214563562,104.7445,104.9583,103.8638,104.2999,-0.1149,-0.11,0.0,0.0,,
2011-11-21,225044818,102.7779,102.9062,101.4526,102.3162,-1.9817,-1.9,0.0,0.0,,
2011-11-22,215914001,102.0939,102.6924,101.3414,101.9143,-0.399,-0.39,0.0,0.0,,
2011-11-23,224531653,100.9566,101.9143,99.6655,99.6655,-2.2524,-2.21,0.0,0.0,,
2011-11-25,99556980,99.5116,100.6403,99.3577,99.4774,-0.1894,-0.19,0.0,0.0,,
2011-11-28,195429229,102.2136,102.7608,101.5979,102.3589,2.8848,2.9,0.0,0.0,,
2011-11-29,195815119,102.6496,103.462,102.2734,102.6496,0.2866,0.28,0.0,0.0,,
2011-11-30,298676495,105.591,107.0703,102.6069,106.8736,4.2191,4.11,0.0,0.0,,
2011-12-01,176314053,106.7539,107.4294,106.3948,106.8565,-0.0214,-0.02,0.0,0.0,,
2011-12-02,205782806,107.8398,108.1648,106.6941,106.7625,-0.0962,-0.09,0.0,0.0,,
2011-12-05,214436753,108.4555,108.7462,107.2584,107.9254,1.1637,1.09,0.0,0.0,,
2011-12-06,167342306,107.9168,108.6864,107.532,107.9596,0.0324,0.03,0.0,0.0,,
2011-12-07,234822129,107.6004,108.8146,106.8565,108.3614,0.3995,0.37,0.0,0.0,,
2011-12-08,235705752,107.6517,107.8912,105.7279,105.9844,-2.373,-2.19,0.0,0.0,,
2011-12-09,195518424,106.4632,108.0536,106.3691,107.78,1.7912,1.69,0.0,0.0,,
2011-12-12,205444709,106.8394,106.8565,105.3089,106.2067,-1.5736,-1.46,0.0,0.0,,
2011-12-13,243744796,106.7625,107.3696,104.7018,105.2148,-0.9877,-0.93,0.0,0.0,,
2011-12-14,223626571,104.7958,105.1977,103.8638,104.0947,-1.1152,-1.06,0.0,0.0,,
2011-12-15,196029185,105.1977,105.3431,104.3085,104.4795,0.3851,0.37,0.0,0.0,,
2011-12-16,218771218,105.1765,105.796,104.3762,104.6258,-0.5152,-0.49,0.0,0.0,,
2011-12-19,182230174,105.0302,105.2539,103.2834,103.5072,-1.1195,-1.07,0.0,0.0,,
2011-12-20,221515011,105.1335,106.82,103.576,106.6393,3.1361,3.03,0.0,0.0,,
2011-12-21,192825993,106.6393,107.0093,105.6239,106.8458,0.2026,0.19,0.0,0.0,,
2011-12-22,118418051,107.2416,107.9042,106.8974,107.7923,0.9509,0.89,0.0,0.0,,
2011-12-23,92187159,108.1365,108.7905,107.9128,108.7561,0.9594,0.89,0.0,0.0,,
2011-12-27,80817621,108.5668,109.1261,108.4721,108.8421,0.087,0.08,0.0,0.0,,
2011-12-28,117970293,108.8593,108.8766,107.3277,107.4137,-1.4258,-1.31,0.0,0.0,,
2011-12-29,116720348,107.7665,108.6356,107.4396,108.5238,1.1064,1.03,0.0,0.0,,
2011-12-30,95598996,108.4377,108.7045,107.9903,107.9903,-0.5318,-0.49,0.0,0.0,,
2012-01-03,173278979,109.9349,110.4684,109.651,109.7112,1.7171,1.59,0.0,0.0,,
2012-01-04,126445641,109.4531,109.978,109.0314,109.8833,0.1755,0.16,0.0,0.0,,
2012-01-05,171267027,109.2896,110.3394,108.7905,110.1759,0.2967,0.27,0.0,0.0,,
2012-01-06,142464671,110.3136,110.3308,109.5305,109.8919,-0.2865,-0.26,0.0,0.0,,
2012-01-09,96774499,110.1415,110.2963,109.6338,110.1587,0.2637,0.24,0.0,0.0,,
2012-01-10,113748514,111.3375,111.5613,110.9589,111.1138,0.9584,0.87,0.0,0.0,,
2012-01-11,110402780,110.7696,111.3203,110.5889,111.174,0.0556,0.05,0.0,0.0,,
2012-01-12,116531229,111.4924,111.6043,110.6061,111.4408,0.2668,0.24,0.0,0.0,,
2012-01-13,179836140,110.6922,111.045,109.9005,110.8643,-0.5795,-0.52,0.0,0.0,,
2012-01-17,124726838,111.9313,112.1378,110.9159,111.2945,0.4324,0.39,0.0,0.0,,
2012-01-18,160685610,111.2687,112.5852,111.0708,112.525,1.2353,1.11,0.0,0.0,,
2012-01-19,125719083,112.9122,113.2134,112.5508,113.1187,0.5964,0.53,0.0,0.0,,
2012-01-20,136394004,112.9294,113.5404,112.6541,113.1876,0.0679,0.06,0.0,0.0,,
2012-01-23,124572038,113.1617,113.7985,112.7057,113.2478,0.0566,0.05,0.0,0.0,,
2012-01-24,102012661,112.5508,113.1531,112.3787,113.1187,-0.1246,-0.11,0.0,0.0,,
2012-01-25,176715515,112.9466,114.332,112.5078,114.0652,0.9502,0.84,0.0,0.0,,
2012-01-26,168622850,114.5729,114.7881,113.0327,113.4801,-0.5817,-0.51,0.0,0.0,,
2012-01-27,133018288,112.9294,113.6264,112.852,113.4285,-0.0567,-0.05,0.0,0.0,,
2012-01-30,146560786,112.3013,113.1015,111.914,113.0413,-0.3857,-0.34,0.0,0.0,,
2012-01-31,148808931,113.6006,113.7383,112.4475,112.9983,-0.0452,-0.04,0.0,0.0,,
2012-02-01,165213998,113.8329,114.5643,113.6952,113.9878,0.9943,0.88,0.0,0.0,,
2012-02-02,109932769,114.2115,114.4611,113.7641,114.1685,0.1824,0.16,0.0,0.0,,
2012-02-03,157496755,115.3043,115.8378,115.1064,115.769,1.5984,1.4,0.0,0.0,,
2012-02-06,106798272,115.2871,115.7432,115.1581,115.6916,-0.081,-0.07,0.0,0.0,,
2012-02-07,128926474,115.4506,116.182,114.9946,115.9841,0.2892,0.25,0.0,0.0,,
2012-02-08,137417608,116.0444,116.3541,115.5711,116.3283,0.3479,0.3,0.0,0.0,,
2012-02-09,144985230,116.5176,116.6725,115.7862,116.4746,0.1512,0.13,0.0,0.0,,
2012-02-10,161938706,115.442,115.7088,115.1667,115.6141,-0.8619,-0.74,0.0,0.0,,
2012-02-13,112496209,116.4402,116.6123,115.9411,116.4746,0.8556,0.74,0.0,0.0,,
2012-02-14,160703290,116.1648,116.3971,115.5195,116.3283,-0.1514,-0.13,0.0,0.0,,
2012-02-15,189603005,116.7069,116.879,115.5539,115.7862,-0.5468,-0.47,0.0,0.0,,
2012-02-16,175673971,115.7948,117.1716,115.5883,117.0683,1.2852,1.11,0.0,0.0,,
2012-02-17,129869401,117.4727,117.5674,116.9909,117.3781,0.3044,0.26,0.0,0.0,,
2012-02-21,128838221,117.6534,117.9288,117.0683,117.4297,0.047,0.04,0.0,0.0,,
2012-02-22,123182726,117.249,117.4986,116.8446,117.0511,-0.3758,-0.32,0.0,0.0,,
2012-02-23,136324323,116.9909,117.6534,116.5951,117.5674,0.515,0.44,0.0,0.0,,
2012-02-24,104309251,117.8255,118.0579,117.5674,117.8255,0.2586,0.22,0.0,0.0,,
2012-02-27,139228954,117.0425,118.3418,116.8532,118.0235,0.2003,0.17,0.0,0.0,,
2012-02-28,126661089,118.0579,118.5053,117.8255,118.3676,0.3423,0.29,0.0,0.0,,
2012-02-29,180312806,118.5397,118.9098,117.49,117.903,-0.4616,-0.39,0.0,0.0,,
2012-03-01,27315142,118.1611,118.7377,117.989,118.5483,0.6133,0.52,0.0,0.0,,
2012-03-02,18641857,118.4279,118.5914,117.8858,118.1611,-0.3555,-0.3,0.0,0.0,,
2012-03-05,29631897,117.9288,118.0493,117.2748,117.6707,-0.4844,-0.41,0.0,0.0,,
2012-03-06,38700523,116.4144,116.5348,115.6141,115.8809,-1.7169,-1.46,0.0,0.0,,
2012-03-07,28884438,116.2164,116.9479,116.1046,116.7586,0.8116,0.7,0.0,0.0,,
2012-03-08,24212228,117.4555,118.1611,117.2318,117.903,1.1558,0.99,0.0,0.0,,
2012-03-09,118529853,118.1439,118.686,117.9976,118.3763,0.4599,0.39,0.0,0.0,,
2012-03-12,103894145,118.359,118.5397,117.9632,118.3849,0.0118,0.01,0.0,0.0,,
2012-03-13,183929052,119.0216,120.5791,118.8237,120.5188,2.131,1.8,0.0,0.0,,
2012-03-14,145105636,120.5533,120.8458,120.0198,120.3898,-0.1326,-0.11,0.0,0.0,,
2012-03-15,164953644,120.5705,121.1384,120.2607,121.0868,0.6983,0.58,0.0,0.0,,
2012-03-16,143792851,121.3063,121.41,120.9952,121.2544,-0.3649,-0.3,0.0,0.0,,
2012-03-19,125235539,121.1766,122.1014,121.0902,121.7298,0.4729,0.39,0.0,0.0,,
2012-03-20,21356955,121.0384,121.5223,120.684,121.3495,-0.3529,-0.29,0.0,0.0,,
2012-03-21,20762910,121.3927,121.5569,120.926,121.1334,-0.1941,-0.16,0.0,0.0,,
2012-03-22,24811911,120.2778,120.6062,119.9062,120.2692,-0.8722,-0.72,0.0,0.0,,
2012-03-23,24302310,120.4507,120.8309,119.742,120.7272,0.3851,0.32,0.0,0.0,,
2012-03-26,21423562,121.531,122.3866,121.5137,122.3866,1.6898,1.4,0.0,0.0,,
2012-03-27,23259684,122.499,122.5767,121.9285,121.9718,-0.3793,-0.31,0.0,0.0,,
2012-03-28,33007360,121.9372,122.136,120.684,121.3668,-0.6099,-0.5,0.0,0.0,,
2012-03-29,31325903,120.6667,121.3581,120.2087,121.1853,-0.2064,-0.17,0.0,0.0,,
2012-03-30,25331338,121.7816,121.9026,121.047,121.6174,0.4966,0.41,0.0,0.0,,
2012-04-02,26897090,121.5483,122.9052,121.3149,122.5422,0.8881,0.73,0.0,0.0,,
2012-04-03,25222416,122.378,122.6113,121.3668,122.0841,-0.5026,-0.41,0.0,0.0,,
2012-04-04,28333540,121.1421,121.2804,120.4334,120.8569,-1.2084,-0.99,0.0,0.0,,
2012-04-05,31771438,120.4766,121.168,120.3556,120.805,-0.0604,-0.05,0.0,0.0,,
2012-04-06,137439344,120.4593,121.168,120.3556,120.8137,,0.007201688671818535,,0.0,,
2012-04-09,127472544,119.2926,120.8569,119.1284,119.4568,-1.3531,-1.12,0.0,0.0,,
2012-04-10,235155558,119.2234,119.5605,117.3307,117.4517,-2.0069,-1.68,0.0,0.0,,
2012-04-11,153356201,118.653,118.8691,118.1863,118.4024,0.9514,0.81,0.0,0.0,,
2012-04-12,153646673,118.5148,120.0445,118.4283,119.9494,1.551,1.31,0.0,0.0,,
2012-04-13,169208456,119.6729,119.9753,118.411,118.5234,-1.4274,-1.19,0.0,0.0,,
2012-04-16,147761977,119.1284,119.3012,118.0394,118.4456,-0.083,-0.07,0.0,0.0,,
2012-04-17,147771734,119.1284,120.442,119.0074,120.2,1.753,1.48,0.0,0.0,,
2012-04-18,123769048,119.6642,120.2,119.5951,119.7938,-0.4087,-0.34,0.0,0.0,,
2012-04-19,198594386,119.8111,120.2605,118.4629,119.0247,-0.7667,-0.64,0.0,0.0,,
2012-04-20,142957518,119.5519,119.984,119.1543,119.2234,0.2023,0.17,0.0,0.0,,
2012-04-23,171735339,118.0048,118.3246,117.4863,118.2209,-1.0015,-0.84,0.0,0.0,,
2012-04-24,137386973,118.3246,118.9728,118.2296,118.6703,0.4492,0.38,0.0,0.0,,
2012-04-25,150149383,119.8284,120.347,119.7247,120.2951,1.6258,1.37,0.0,0.0,,
2012-04-26,135806826,120.0358,121.2717,119.9667,121.1334,0.842,0.7,0.0,0.0,,
2012-04-27,123934971,121.4964,121.6779,120.8223,121.3322,0.1938,0.16,0.0,0.0,,
2012-04-30,115045076,121.0902,121.1766,120.5544,120.8828,-0.4489,-0.37,0.0,0.0,,
2012-05-01,138775729,120.8137,122.4298,120.6754,121.6347,0.7495,0.62,0.0,0.0,,
2012-05-02,121021340,120.926,121.3927,120.5285,121.2717,-0.3527,-0.29,0.0,0.0,,
2012-05-03,143693561,121.289,121.3841,120.1223,120.347,-0.9339,-0.77,0.0,0.0,,
2012-05-04,193700272,119.7074,120.3902,118.3333,118.4024,-1.9497,-1.62,0.0,0.0,,
2012-05-07,127691294,117.9789,118.8864,117.9357,118.4888,0.0829,0.07,0.0,0.0,,
2012-05-08,213187492,117.7801,118.2036,116.6048,118.0135,-0.4739,-0.4,0.0,0.0,,
2012-05-09,220657251,116.7603,118.0653,116.2331,117.3134,-0.6963,-0.59,0.0,0.0,,
2012-05-10,150375178,118.1258,118.2728,117.2875,117.5554,0.2463,0.21,0.0,0.0,,
2012-05-11,152992629,116.8208,118.29,116.769,117.2011,-0.3527,-0.3,0.0,0.0,,
2012-05-14,163470502,116.0776,117.2011,115.7319,115.9047,-1.301,-1.11,0.0,0.0,,
2012-05-15,207528332,115.8269,116.5097,115.0577,115.2392,-0.6606,-0.57,0.0,0.0,,
2012-05-16,207038410,115.7578,116.285,114.7725,114.7985,-0.4379,-0.38,0.0,0.0,,
2012-05-17,247795432,114.8244,114.9627,113.0354,113.0959,-1.699,-1.48,0.0,0.0,,
2012-05-18,319568566,113.5367,113.7354,111.9637,112.1279,-0.9727,-0.86,0.0,0.0,,
2012-05-21,177811423,112.4909,114.0984,112.3094,114.0552,1.9286,1.72,0.0,0.0,,
2012-05-22,197397602,114.3491,115.1442,113.5107,114.254,0.1939,0.17,0.0,0.0,,
2012-05-23,204723366,113.433,114.4787,112.344,114.3145,0.0571,0.05,0.0,0.0,,
2012-05-24,167103346,114.6256,114.8071,113.5799,114.5392,0.2286,0.2,0.0,0.0,,
2012-05-25,135445182,114.496,114.8158,113.891,114.1676,-0.3665,-0.32,0.0,0.0,,
2012-05-28,135465568,114.496,114.8158,113.891,114.1676,,0.0,,0.0,,
2012-05-29,152883408,115.0837,115.7492,113.3638,115.5504,1.3814,1.21,0.0,,,
2012-05-30,162255733,114.5651,115.5417,113.6404,113.8737,-1.6755,-1.45,0.0,0.0,,
2012-05-31,196029199,113.8305,114.4701,112.6465,113.6231,-0.2505,-0.22,0.0,0.0,,
2012-06-01,241205940,111.8427,113.649,110.7624,110.7624,-2.8634,-2.52,0.0,0.0,,
2012-06-04,194491990,110.9612,111.2637,109.8809,110.7106,-0.0554,-0.05,0.0,0.0,,
2012-06-05,163738870,110.4945,111.7131,110.434,111.5489,0.8414,0.76,0.0,0.0,,
2012-06-06,183999960,112.3267,114.1071,112.2921,114.0552,2.5098,2.25,0.0,0.0,,
2012-06-07,184637145,115.3516,115.4035,113.891,114.1244,0.0684,0.06,0.0,0.0,,
2012-06-08,143806302,113.8305,115.0491,113.4675,115.0318,0.913,0.8,0.0,0.0,,
2012-06-11,169612172,115.9566,116.0257,113.4589,113.5712,-1.4493,-1.26,0.0,0.0,,
2012-06-12,181800329,113.8997,114.954,113.3552,114.8763,1.2948,1.14,0.0,0.0,,
2012-06-13,172013464,114.5392,115.2565,113.7527,114.1416,-0.7352,-0.64,0.0,0.0,,
2012-06-14,230539734,114.375,115.8096,114.0639,115.3516,1.2099,1.06,0.0,0.0,,
2012-06-15,169315973,115.8711,116.6356,115.6279,116.5313,0.5798,0.5,0.0,0.0,,
2012-06-18,131226302,116.0448,117.0439,115.7842,116.7572,0.2214,0.19,0.0,0.0,,
2012-06-19,137276670,117.3479,118.3643,116.7311,117.8865,1.1325,0.97,0.0,0.0,,
2012-06-20,206379773,117.8952,118.234,116.6443,117.6954,-0.1886,-0.16,0.0,0.0,,
2012-06-21,205185225,117.8344,117.956,114.9589,115.0545,-2.6363,-2.24,0.0,0.0,,
2012-06-22,129967265,115.6539,116.1578,115.2109,115.9406,0.8859,0.77,0.0,0.0,,
2012-06-25,146271739,114.7157,114.7591,113.6732,114.0815,-1.855,-1.6,0.0,0.0,,
2012-06-26,141422116,114.4116,115.0024,113.7427,114.6549,0.5704,0.5,0.0,0.0,,
2012-06-27,107995453,115.0371,115.9145,114.6462,115.6887,1.0319,0.9,0.0,0.0,,
2012-06-28,169033137,114.9242,115.5323,114.0468,115.3585,-0.3355,-0.29,0.0,0.0,,
2012-06-29,212152124,117.4522,118.3817,117.1481,118.234,2.8838,2.5,0.0,0.0,,
2012-07-02,129352711,118.5642,118.7118,117.7302,118.5902,0.3429,0.29,0.0,0.0,,
2012-07-03,80450171,118.5642,119.4589,118.4425,119.3721,0.7827,0.66,0.0,0.0,,
2012-07-05,126063614,118.929,119.7109,118.3991,118.8335,-0.5372,-0.45,0.0,0.0,,
2012-07-06,151150799,117.6867,117.9474,117.1481,117.7041,-1.1289,-0.95,0.0,0.0,,
2012-07-09,103745500,117.6086,117.7736,117.0178,117.5564,-0.153,-0.13,0.0,0.0,,
2012-07-10,167783755,118.1559,118.347,116.1317,116.5313,-1.0227,-0.87,0.0,0.0,,
2012-07-11,143097628,116.5921,116.9309,115.8711,116.5487,0.0117,0.01,0.0,0.0,,
2012-07-12,143515830,115.8711,116.6095,115.1935,115.984,-0.5594,-0.48,0.0,0.0,,
2012-07-13,129623692,116.2881,118.0516,116.2707,117.93,1.9485,1.68,0.0,0.0,,
2012-07-16,97431611,117.6607,117.9995,117.1916,117.652,-0.283,-0.24,0.0,0.0,,
2012-07-17,138605618,118.1211,118.7032,116.8875,118.4599,0.8118,0.69,0.0,0.0,,
2012-07-18,113349636,118.1819,119.5719,118.1124,119.3373,0.8766,0.74,0.0,,,
2012-07-19,129763203,119.5806,120.041,119.1983,119.6501,0.3103,0.26,0.0,0.0,,
2012-07-20,142862078,118.9725,119.1549,118.4252,118.5555,-1.0888,-0.91,0.0,0.0,,
2012-07-23,145080201,116.818,118.486,116.2707,117.3566,-1.1974,-1.01,0.0,0.0,,
2012-07-24,173130884,117.4435,117.4956,115.567,116.3489,-1.0093,-0.86,0.0,0.0,,
2012-07-25,129068272,116.5921,116.8962,115.7582,116.375,0.0233,0.02,0.0,0.0,,
2012-07-26,156439228,118.0516,118.5468,117.5043,118.2948,1.9202,1.65,0.0,0.0,,
